sTubeC -;NLS_NOM_SETT_VENT_TUBE_COMPENSATION=0x0402F9D8;NOM_SETT_VENT_TUBE_COMPENSATION=0xF9D8;=;=
sTubeD -;NLS_NOM_SETT_VENT_TUBE_DIAMETER=0x0402F9DC;NOM_SETT_VENT_TUBE_DIAMETER=0xF9DC;=;=
sTimax -;NLS_NOM_SETT_VENT_TIME_PD_INSP_MAX=0x0402F9E0;NOM_SETT_VENT_TIME_PD_INSP_MAX=0xF9E0;=;=
sVSupp -;NLS_NOM_SETT_VENT_MODE_SUPPORT=0x0402F9E8;NOM_SETT_VENT_MODE_SUPPORT=0xF9E8;=;=
sFlCtr -;NLS_NOM_SETT_VENT_MODE_AUTOFLOW=0x0402f9EC;NOM_SETT_VENT_MODE_AUTOFLOW=0xf9EC;=;=
r2 -;NLS_NOM_AWAY_CORR_COEF_R_SQUARE=0x0002F9F9;NOM_AWAY_CORR_COEF_R_SQUARE=0xF9F9;=;=
E -;NLS_NOM_ELAS_LUNG=0x0002F9FA;NOM_ELAS_LUNG=0xF9FA;=;=
Ptrach -;NLS_NOM_PRESS_TRACHEA=0x0002F9FE;NOM_PRESS_TRACHEA=0xF9FE;=;=
sHumid -;NLS_NOM_SETT_VENT_HUMIDIFIER_TYPE=0x0402F9FF;NOM_SETT_VENT_HUMIDIFIER_TYPE=0xF9FF;=;=
sdPin -;NLS_NOM_SETT_VENT_PRESS_AWAY_PRESS_AWAY_INSP_PV_DELTA=0x0402FA07;NOM_SETT_VENT_PRESS_AWAY_PRESS_AWAY_INSP_PV_DELTA=0xFA07;=;=
sdPEEP -;NLS_NOM_SETT_VENT_PRESS_AWAY_PEEP_PV_DELTA=0x0402FA08;NOM_SETT_VENT_PRESS_AWAY_PEEP_PV_DELTA=0xFA08;=;=
sTAmax -;NLS_NOM_SETT_VENT_TIME_PD_APNEA_MAX=0x0402FA09;NOM_SETT_VENT_TIME_PD_APNEA_MAX=0xFA09;=;=
sBreaT -;NLS_NOM_SETT_TIME_PD_BREATH_TOTAL=0x0402FA12;NOM_SETT_TIME_PD_BREATH_TOTAL=0xFA12;=;=
sEdiTr -;NLS_NOM_SETT_VENT_ELEC_POTL_DIAPHRAGM_TRIG=0x0402FA0A;NOM_SETT_VENT_ELEC_POTL_DIAPHRAGM_TRIG=0xFA0A;=;=
sNAVA -;NLS_NOM_SETT_VENT_PRESS_AWAY_TO_ELEC_POTL_DIAPHRAGM=0x0402FA0B;NOM_SETT_VENT_PRESS_AWAY_TO_ELEC_POTL_DIAPHRAGM=0xFA0B;=;=
%EdiTr -;NLS_NOM_RATIO_BREATH_EDI_TRIG=0x0002FA0C;NOM_RATIO_BREATH_EDI_TRIG=0xFA0C;=;=
%EdiCy -;NLS_NOM_RATIO_BREATH_EDI_CYCL_OFF=0x0002FA0D;NOM_RATIO_BREATH_EDI_CYCL_OFF=0xFA0D;=;=
TV/kg -;NLS_NOM_VOL_AWAY_TIDAL_PER_KG_BODY_WEIGHT=0x0002FA10;NOM_VOL_AWAY_TIDAL_PER_KG_BODY_WEIGHT=0xFA10;=;=
TVe/kg -;NLS_NOM_VOL_AWAY_TIDAL_EXP_PER_KG_BODY_WEIGHT=0x0002FB7B;NOM_VOL_AWAY_TIDAL_EXP_PER_KG_BODY_WEIGHT=0xFB7B;=;=
Tlow -;NLS_NOM_VENT_TIME_PD_EXP_APRV=0x0002F940;NOM_VENT_TIME_PD_EXP_APRV=0xF940;=;=
Phigh -;NLS_NOM_VENT_PRESS_AWAY_INSP_APRV=0x0002F92E;NOM_VENT_PRESS_AWAY_INSP_APRV=0xF92E;=;=
Plow -;NLS_NOM_VENT_PRESS_AWAY_EXP_APRV=0x0002F92D;NOM_VENT_PRESS_AWAY_EXP_APRV=0xF92D;=;=
sHFFrq -;NLS_NOM_SETT_VENT_FREQ_HFV=0x0402FA2E;NOM_SETT_VENT_FREQ_HFV=0xFA2E;=;=
sHFMAP -;NLS_NOM_SETT_PRESS_AWAY_MEAN_HFV=0x0402FA33;NOM_SETT_PRESS_AWAY_MEAN_HFV=0xFA33;=;=
sHFVTV -;NLS_NOM_SETT_VENT_VOL_TIDAL_HFV=0x0402F8BF;NOM_SETT_VENT_VOL_TIDAL_HFV=0xF8BF;=;=
Pxmean -;NLS_NOM_PRESS_AWAY_AUX_MEAN=0x0002FA27;NOM_PRESS_AWAY_AUX_MEAN=0xFA27;=;=
Pxmin -;NLS_NOM_PRESS_AWAY_AUX_MIN=0x0002FA26;NOM_PRESS_AWAY_AUX_MIN=0xFA26;=;=
Pxpeak -;NLS_NOM_PRESS_AWAY_AUX_MAX=0x0002FA25;NOM_PRESS_AWAY_AUX_MAX=0xFA25;=;=
FRC -;NLS_NOM_CAPAC_RESID=0x0002FA28;NOM_CAPAC_RESID=0xFA28;=;=
VCO2m² -;NLS_NOM_FLOW_CO2_PROD_RESP_PER_AREA_BODY_SURFACE=0x0002FA2D;NOM_FLOW_CO2_PROD_RESP_PER_AREA_BODY_SURFACE=0xFA2D;=;=
VCO2kg -;NLS_NOM_FLOW_CO2_PROD_RESP_PER_KG_BODY_WEIGHT=0x0002FA2C;NOM_FLOW_CO2_PROD_RESP_PER_KG_BODY_WEIGHT=0xFA2C;=;=
VO2m² -;NLS_NOM_SAT_O2_CONSUMP_PER_AREA_BODY_SURFACE=0x0002FA2B;NOM_SAT_O2_CONSUMP_PER_AREA_BODY_SURFACE=0xFA2B;=;=
VO2kg -;NLS_NOM_SAT_O2_CONSUMP_PER_KG_BODY_WEIGHT=0x0002FA2A;NOM_SAT_O2_CONSUMP_PER_KG_BODY_WEIGHT=0xFA2A;=;=
sPi-e -;NLS_NOM_SETT_VENT_PRESS_AWAY_INSP_EXP_DIFF=0x0402FA29;NOM_SETT_VENT_PRESS_AWAY_INSP_EXP_DIFF=0xFA29;=;=
CRT -;NLS_NOM_TIME_PD_CAP_REFILL=0x0002FAA4;=;NOM_TIME_PD_CAP_REFILL=0xFAA4,NOM_AWAY_CO2_ET_MIXED=0xFB86;NOM_DIM_SEC=0x0880
NI -;NLS_NOM_EEG_NARCOTREND_INDEX=0x0002FAF4;NOM_EEG_NARCOTREND_INDEX=0xFAF4;=;=
STI -;NLS_NOM_EEG_SHARP_TRANSIENT_INTENS=0x0002FAF5;NOM_EEG_SHARP_TRANSIENT_INTENS=0xFAF5;=;=
Tmatt -;NLS_NOM_TEMP_MATTRESS=0x0002FAD4;NOM_TEMP_MATTRESS=0xFAD4;=;=
sPower -;NLS_NOM_SETT_HEATING_PWR_INCUBATOR=0x0402F886;NOM_SETT_HEATING_PWR_INCUBATOR=0xF886;=;=
sTmatt -;NLS_NOM_SETT_TEMP_MATTRESS=0x0402FAD4;NOM_SETT_TEMP_MATTRESS=0xFAD4;=;=
sTair -;NLS_NOM_SETT_TEMP_AIR_INCUB=0x0402F12A;NOM_SETT_TEMP_AIR_INCUB=0xF12A;=;=
sTskin -;NLS_NOM_SETT_TEMP_SKIN=0x04024B74;NOM_SETT_TEMP_SKIN=0x4B74;=;=
HeatPa -;NLS_NOM_HEATING_PWR_TCUT_SENSOR_ABS=0x0002FAF0;NOM_HEATING_PWR_TCUT_SENSOR_ABS=0xFAF0;=;=
HeatPr -;NLS_NOM_HEATING_PWR_TCUT_SENSOR_REL=0x0002FAF1;NOM_HEATING_PWR_TCUT_SENSOR_REL=0xFAF1;=;=
PVI -;NLS_NOM_PULS_OXIM_PLETH_AMPL_VAR_INDEX=0x0002FB60;NOM_PULS_OXIM_PLETH_AMPL_VAR_INDEX=0xFB60;=;NOM_DIM_PERCENT=0x0220
SpMet -;NLS_NOM_PULS_OXIM_HB_MET_ART=0x0002FB61;NOM_PULS_OXIM_HB_MET_ART=0xFB61;=;NOM_DIM_PERCENT=0x0220
SpCO -;NLS_NOM_PULS_OXIM_HB_CO_ART=0x0002FB62;NOM_PULS_OXIM_HB_CO_ART=0xFB62;=;NOM_DIM_PERCENT=0x0220
OffsHb -;NLS_NOM_PULS_OXIM_HB_CORR_VAL=0x0002FB68;NOM_PULS_OXIM_HB_CORR_VAL=0xFB68;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
SpHb -;NLS_NOM_PULS_OXIM_HB_TOTAL=0x0002FBCF;NOM_PULS_OXIM_HB_TOTAL=0xFBCF;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
SpHb -;NLS_NOM_PULS_OXIM_HB_TOTAL_ART=0x0002FB63;NOM_PULS_OXIM_HB_TOTAL_ART=0xFB63;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
SpHbv -;NLS_NOM_PULS_OXIM_HB_TOTAL_VEN=0x0002FB64;NOM_PULS_OXIM_HB_TOTAL_VEN=0xFB64;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
cSpHb -;NLS_NOM_PULS_OXIM_HB_TOTAL_CORR=0x0002FBD0;NOM_PULS_OXIM_HB_TOTAL_CORR=0xFBD0;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
cSpHb -;NLS_NOM_PULS_OXIM_HB_TOTAL_ART_CORR=0x0002FB65;NOM_PULS_OXIM_HB_TOTAL_ART_CORR=0xFB65;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
cSpHbv -;NLS_NOM_PULS_OXIM_HB_TOTAL_VEN_CORR=0x0002FB66;NOM_PULS_OXIM_HB_TOTAL_VEN_CORR=0xFB66;=;NOM_DIM_MILLI_MOLE_PER_L=0x1272
SpOC -;NLS_NOM_PULS_OXIM_CONC_HB_O2_ART_CALC=0x0002FB67;NOM_PULS_OXIM_CONC_HB_O2_ART_CALC=0xFB67;=;NOM_DIM_MILLI_L_PER_DL=0x1912
TWrdAd -;NLS_NOM_PAT_TIME_PD_SINCE_LAST_WARD_ADMIS=0x0002FBC5;NOM_PAT_TIME_PD_SINCE_LAST_WARD_ADMIS=0xFBC5;=;NOM_DIM_HR=0x0900
WardAd -;NLS_NOM_PAT_TIME_WARD_ADMIS=0x0002FBC6;NOM_PAT_TIME_WARD_ADMIS=0xFBC6;=;NOM_DIM_HR=0x0900
BMI -;NLS_NOM_RATIO_MASS_BODY_LEN_SQ=0x0002E150;NOM_RATIO_MASS_BODY_LEN_SQ=0xE150;=;NOM_DIM_KG_PER_M_SQ=0x07A3
sCComp Gambro Prismaflex;NLS_NOM_SETT_CALCIUM_COMP=0x0402FAA3;NOM_SETT_CALCIUM_COMP=0xFAA3;=;=
sCitLo Gambro Prismaflex;NLS_NOM_SETT_CITRATE_LOAD=0x0402FAA0;NOM_SETT_CITRATE_LOAD=0xFAA0;=;=
sCConc Gambro Prismaflex;NLS_NOM_SETT_CONC_CALCIUM_SOLUTION=0x0402FAA2;NOM_SETT_CONC_CALCIUM_SOLUTION=0xFAA2;=;=
sCSCAC Gambro Prismaflex;NLS_NOM_SETT_CONC_CITRATE_ACID_SOLUTION=0x0402FA9F;NOM_SETT_CONC_CITRATE_ACID_SOLUTION=0xFA9F;=;=
sCitDo Gambro Prismaflex;NLS_NOM_SETT_CONC_CITRATE_BLD=0x0402FA9D;NOM_SETT_CONC_CITRATE_BLD=0xFA9D;=;=
sCitCo Gambro Prismaflex;NLS_NOM_SETT_CONC_CITRATE_SOLUTION=0x0402FA9E;NOM_SETT_CONC_CITRATE_SOLUTION=0xFA9E;=;=
cHCTo Gambro Prismaflex;NLS_NOM_CONC_HCT_POST_DIALYS=0x0002FBD2;NOM_CONC_HCT_POST_DIALYS=0xFBD2;=;=
scHCTi Gambro Prismaflex;NLS_NOM_SETT_CONC_HCT_PRE_DIALYS=0x0402FBD1;NOM_SETT_CONC_HCT_PRE_DIALYS=0xFBD1;=;=
nFilt Gambro Prismaflex;NLS_NOM_FILTER_SETS_USED_CUMULATED_DIALYS=0x0002FBEA;NOM_FILTER_SETS_USED_CUMULATED_DIALYS=0xFBEA;=;=
sBFl Gambro Prismaflex;NLS_NOM_SETT_FLOW_BLD_DIALYSIS=0x0402FA8C;NOM_SETT_FLOW_BLD_DIALYSIS=0xFA8C;=;=
sCSR Gambro Prismaflex;NLS_NOM_SETT_FLOW_CALCIUM_PUMP=0x0402FAA1;NOM_SETT_FLOW_CALCIUM_PUMP=0xFAA1;=;=
sDialF Gambro Prismaflex;NLS_NOM_SETT_FLOW_DIALYSIS_DIALYSATE=0x0402FA8F;NOM_SETT_FLOW_DIALYSIS_DIALYSATE=0xFA8F;=;=
sEfflF Gambro Prismaflex;NLS_NOM_SETT_FLOW_DIALYSIS_EFFLUENT=0x0402FA91;NOM_SETT_FLOW_DIALYSIS_EFFLUENT=0xFA91;=;=
sPBPFl Gambro Prismaflex;NLS_NOM_SETT_FLOW_DIALYSIS_PRE_BLD=0x0402FA90;NOM_SETT_FLOW_DIALYSIS_PRE_BLD=0xFA90;=;=
sRPoFl Gambro Prismaflex;NLS_NOM_SETT_FLOW_DIALYSIS_REPLACEMENT_POST=0x0402FA8E;NOM_SETT_FLOW_DIALYSIS_REPLACEMENT_POST=0xFA8E;=;=
sRPrFl Gambro Prismaflex;NLS_NOM_SETT_FLOW_DIALYSIS_REPLACEMENT_PRE=0x0402FA8D;NOM_SETT_FLOW_DIALYSIS_REPLACEMENT_PRE=0xFA8D;=;=
sWTbal Gambro Prismaflex;NLS_NOM_SETT_FLOW_DIFF_FLUID_BAL_PD_TOT=0x0402FA9B;NOM_SETT_FLOW_DIFF_FLUID_BAL_PD_TOT=0xFA9B;=;=
sHepRt Gambro Prismaflex;NLS_NOM_SETT_FLOW_HEPARIN_PUMP=0x0402FA9C;NOM_SETT_FLOW_HEPARIN_PUMP=0xFA9C;=;=
sUFR Gambro Prismaflex;NLS_NOM_SETT_RATIO_FLOW_EFFLUENT_BLD_DIALYSIS=0x0402FA94;NOM_SETT_RATIO_FLOW_EFFLUENT_BLD_DIALYSIS=0xFA94;=;=
sFufrP Gambro Prismaflex;NLS_NOM_SETT_RATIO_FLOW_FILT_FRACT_UFR_PLASMA_DIALYS=0x0402FBD4;NOM_SETT_RATIO_FLOW_FILT_FRACT_UFR_PLASMA_DIALYS=0xFBD4;=;=
VeffNh Gambro Prismaflex;NLS_NOM_RATIO_VOL_EFFLUENT_PER_HR_DIALYS=0x0002FBE5;NOM_RATIO_VOL_EFFLUENT_PER_HR_DIALYS=0xFBE5;=;=
EffDn Gambro Prismaflex;NLS_NOM_RATIO_VOL_EFFLUENT_TOT_DIALYS=0x0002FBD3;NOM_RATIO_VOL_EFFLUENT_TOT_DIALYS=0xFBD3;=;=
VdpoNh Gambro Prismaflex;NLS_NOM_RATIO_VOL_REPL_POST_DELIV_PER_HR_DIALYS=0x0002FBE3;NOM_RATIO_VOL_REPL_POST_DELIV_PER_HR_DIALYS=0xFBE3;=;=
VrePN Gambro Prismaflex;NLS_NOM_RATIO_VOL_REPL_WITH_PBP_CUMULATED_DIALYS=0x0002FBDE;NOM_RATIO_VOL_REPL_WITH_PBP_CUMULATED_DIALYS=0xFBDE;=;=
VrePNh Gambro Prismaflex;NLS_NOM_RATIO_VOL_REPL_WITH_PBP_CUMULATED_PER_HR_DIALYS=0x0002FBDD;NOM_RATIO_VOL_REPL_WITH_PBP_CUMULATED_PER_HR_DIALYS=0xFBDD;=;=
VdprNh Gambro Prismaflex;NLS_NOM_RATIO_VOL_REPL_WITH_PBP_PRE_DELIV_PER_HR_DIALYS=0x0002FBE1;NOM_RATIO_VOL_REPL_WITH_PBP_PRE_DELIV_PER_HR_DIALYS=0xFBE1;=;=
VufrN Gambro Prismaflex;NLS_NOM_RATIO_VOL_UFR_CUMULATED_PER_HR_DIALYS=0x0002FBDA;NOM_RATIO_VOL_UFR_CUMULATED_PER_HR_DIALYS=0xFBDA;=;=
VufrNh Gambro Prismaflex;NLS_NOM_RATIO_VOL_UFR_PER_HR_DIALYS=0x0002FBD9;NOM_RATIO_VOL_UFR_PER_HR_DIALYS=0xFBD9;=;=
sBolIn Gambro Prismaflex;NLS_NOM_SETT_TIME_PD_BOLUS_DELIV=0x0402FA93;NOM_SETT_TIME_PD_BOLUS_DELIV=0xFA93;=;=
FiltTi Gambro Prismaflex;NLS_NOM_TIME_PD_FILTER_USE_DIALYS=0x0002FBD5;NOM_TIME_PD_FILTER_USE_DIALYS=0xFBD5;=;=
Vdly/h Gambro Prismaflex;NLS_NOM_VOL_DIALYSATE_PER_HR_DIALYS=0x0002FBE7;NOM_VOL_DIALYSATE_PER_HR_DIALYS=0xFBE7;=;=
Veff/h Gambro Prismaflex;NLS_NOM_VOL_EFFLUENT_PER_HR_DIALYS=0x0002FBE4;NOM_VOL_EFFLUENT_PER_HR_DIALYS=0xFBE4;=;=
sEPFL Gambro Prismaflex;NLS_NOM_SETT_VOL_FLUID_BALANCE_PATIENT_LIMIT_DIALYSIS=0x0402FA96;NOM_SETT_VOL_FLUID_BALANCE_PATIENT_LIMIT_DIALYSIS=0xFA96;=;=
sMaxG Gambro Prismaflex;NLS_NOM_SETT_VOL_MAX_GAIN=0x0402FA95;NOM_SETT_VOL_MAX_GAIN=0xFA95;=;=
Vrem/h Gambro Prismaflex;NLS_NOM_VOL_PAT_FLUID_REMOVAL_PER_HR_DIALYS=0x0002FBD6;NOM_VOL_PAT_FLUID_REMOVAL_PER_HR_DIALYS=0xFBD6;=;=
VPBP/h Gambro Prismaflex;NLS_NOM_VOL_PBP_PER_HR_DIALYS=0x0002FBE6;NOM_VOL_PBP_PER_HR_DIALYS=0xFBE6;=;=
Vrep/h Gambro Prismaflex;NLS_NOM_VOL_REPL_PER_HR_DIALYS=0x0002FBE8;NOM_VOL_REPL_PER_HR_DIALYS=0xFBE8;=;=
Vdpo/h Gambro Prismaflex;NLS_NOM_VOL_REPL_POST_DELIV_PER_HR_DIALYS=0x0002FBE2;NOM_VOL_REPL_POST_DELIV_PER_HR_DIALYS=0xFBE2;=;=
VreP Gambro Prismaflex;NLS_NOM_VOL_REPL_WITH_PBP_CUMULATED_DIALYS=0x0002FBDC;NOM_VOL_REPL_WITH_PBP_CUMULATED_DIALYS=0xFBDC;=;=
VreP/h Gambro Prismaflex;NLS_NOM_VOL_REPL_WITH_PBP_PER_HR_DIALYS=0x0002FBDB;NOM_VOL_REPL_WITH_PBP_PER_HR_DIALYS=0xFBDB;=;=
Vdpr Gambro Prismaflex;NLS_NOM_VOL_REPL_WITH_PBP_PRE_DELIV_CUMULATED_DIALYS=0x0002FBE0;NOM_VOL_REPL_WITH_PBP_PRE_DELIV_CUMULATED_DIALYS=0xFBE0;=;=
Vdpr/h Gambro Prismaflex;NLS_NOM_VOL_REPL_WITH_PBP_PRE_DELIV_PER_HR_DIALYS=0x0002FBDF;NOM_VOL_REPL_WITH_PBP_PRE_DELIV_PER_HR_DIALYS=0xFBDF;=;=
Vsyr/h Gambro Prismaflex;NLS_NOM_VOL_SYRINGE_PER_HR_DIALYS=0x0002FBE9;NOM_VOL_SYRINGE_PER_HR_DIALYS=0xFBE9;=;=
Vufr Gambro Prismaflex;NLS_NOM_VOL_UFR_CUMULATED_DIALYS=0x0002FBD8;NOM_VOL_UFR_CUMULATED_DIALYS=0xFBD8;=;=
Vufr/h Gambro Prismaflex;NLS_NOM_VOL_UFR_PER_HR_DIALYS=0x0002FBD7;NOM_VOL_UFR_PER_HR_DIALYS=0xFBD7;=;=
cNBP -;NLS_NOM_PRESS_BLD_NONINV_CTS=0x0002FB90;=;NOM_PRESS_BLD_NONINV_CTS_MEAN=0xFB93;=
NBP_T -;NLS_NOM_PRESS_BLD_NONINV_TELE=0x0002F0A0;=;NOM_PRESS_BLD_NONINV_TELE_MEAN=0xF0A3;=
AccAir -;NLS_NOM_AIR_COMSUMP_TOT=0x0002FA60;NOM_AIR_COMSUMP_TOT=0xFA60;=;=
iCFI -;NLS_NOM_CARD_FUNC_INDEX_NONCTS=0x0002FB0F;NOM_CARD_FUNC_INDEX_NONCTS=0xFB0F;=;=
Chos -;NLS_NOM_COMPL_BREATHING_HOSES=0x0002FB33;NOM_COMPL_BREATHING_HOSES=0xFB33;=;=
AccDes -;NLS_NOM_DESFL_COMSUMP_TOT=0x0002FA44;NOM_DESFL_COMSUMP_TOT=0xFA44;=;=
sdBISl -;NLS_NOM_EEG_BIS_STDDEV_LEFT=0x0002FACB;NOM_EEG_BIS_STDDEV_LEFT=0xFACB;=;=
sdBISr -;NLS_NOM_EEG_BIS_STDDEV_RIGHT=0x0002FACC;NOM_EEG_BIS_STDDEV_RIGHT=0xFACC;=;=
sdEMGl -;NLS_NOM_EEG_EMG_STDDEV_LEFT=0x0002FACE;NOM_EEG_EMG_STDDEV_LEFT=0xFACE;=;=
sdEMGr -;NLS_NOM_EEG_EMG_STDDEV_RIGHT=0x0002FACF;NOM_EEG_EMG_STDDEV_RIGHT=0xFACF;=;=
AccENF -;NLS_NOM_ENFL_COMSUMP_TOT=0x0002FA4C;NOM_ENFL_COMSUMP_TOT=0xFA4C;=;=
REF -;NLS_NOM_FRACT_EJECT_NONCTS=0x0002FB0E;NOM_FRACT_EJECT_NONCTS=0xFB0E;=;=
AccHAL -;NLS_NOM_HALTH_COMSUMP_TOT=0x0002FA54;NOM_HALTH_COMSUMP_TOT=0xFA54;=;=
AccISO -;NLS_NOM_ISOFL_COMSUMP_TOT=0x0002FA48;NOM_ISOFL_COMSUMP_TOT=0xFA48;=;=
AccN2O -;NLS_NOM_N2O_COMSUMP_TOT=0x0002FA5C;NOM_N2O_COMSUMP_TOT=0xFA5C;=;=
AccO2 -;NLS_NOM_O2_COMSUMP_TOT=0x0002FA58;NOM_O2_COMSUMP_TOT=0xFA58;=;=
IBW -;NLS_NOM_PAT_WEIGHT_IDEAL=0x0002FAD9;NOM_PAT_WEIGHT_IDEAL=0xFAD9;=;=
iPVPI -;NLS_NOM_PERM_VASC_PULM_INDEX_NONCTS=0x0002FB0D;NOM_PERM_VASC_PULM_INDEX_NONCTS=0xFB0D;=;=
iARTm -;NLS_NOM_PRESS_BLD_ART_MEAN_NONCTS=0x0002FB19;NOM_PRESS_BLD_ART_MEAN_NONCTS=0xFB19;=;=
iCVP -;NLS_NOM_PRESS_BLD_VEN_CENT_NONCTS=0x0002FB18;NOM_PRESS_BLD_VEN_CENT_NONCTS=0xFB18;=;=
AccP -;NLS_NOM_PRESS_DIALYSIS_ACCESS=0x0002FA7D;NOM_PRESS_DIALYSIS_ACCESS=0xFA7D;=;=
EfflP -;NLS_NOM_PRESS_DIALYSIS_EFFLUENT=0x0002FA7F;NOM_PRESS_DIALYSIS_EFFLUENT=0xFA7F;=;=
FiltP -;NLS_NOM_PRESS_DIALYSIS_FILTER=0x0002FA7E;NOM_PRESS_DIALYSIS_FILTER=0xFA7E;=;=
RetP -;NLS_NOM_PRESS_DIALYSIS_RETURN=0x0002FA80;NOM_PRESS_DIALYSIS_RETURN=0xFA80;=;=
TMP -;NLS_NOM_PRESS_DIFF_HYDRAULIC_BLD_DIALYZER=0x0002FA81;NOM_PRESS_DIFF_HYDRAULIC_BLD_DIALYZER=0xFA81;=;=
DP -;NLS_NOM_PRESS_DIFF_IN_OUT_DIALYZER=0x0002FA82;NOM_PRESS_DIFF_IN_OUT_DIALYZER=0xFA82;=;=
iAvgPR -;NLS_NOM_PULS_RATE_NONCTS=0x0002FB10;NOM_PULS_RATE_NONCTS=0xFB10;=;=
sBIE1: -;NLS_NOM_SETT_RATIO_IE_BACKUP=0x0402FB9E;NOM_SETT_RATIO_IE_BACKUP=0xFB9E;=;=
sE -;NLS_NOM_SETT_RATIO_IE_E=0x0402FB7D;NOM_SETT_RATIO_IE_E=0xFB7D;=;=
sI -;NLS_NOM_SETT_RATIO_IE_I=0x0402FB7C;NOM_SETT_RATIO_IE_I=0xFB7C;=;=
iSVRI -;NLS_NOM_RES_VASC_SYS_INDEX_NONCTS=0x0002FB06;NOM_RES_VASC_SYS_INDEX_NONCTS=0xFB06;=;=
iSVRI -;NLS_NOM_RES_VASC_SYS_NONCTS=0x0002FB05;NOM_RES_VASC_SYS_NONCTS=0xFB05;=;=
iVO2e -;NLS_NOM_SAT_O2_CONSUMP_ESTIMATED_NONCTS=0x0002FB16;NOM_SAT_O2_CONSUMP_ESTIMATED_NONCTS=0xFB16;=;=
iVO2Ie -;NLS_NOM_SAT_O2_CONSUMP_INDEX_ESTIMATED_NONCTS=0x0002FB17;NOM_SAT_O2_CONSUMP_INDEX_ESTIMATED_NONCTS=0xFB17;=;=
iVO2I -;NLS_NOM_SAT_O2_CONSUMP_INDEX_NONCTS=0x0002FB15;NOM_SAT_O2_CONSUMP_INDEX_NONCTS=0xFB15;=;=
iVO2 -;NLS_NOM_SAT_O2_CONSUMP_NONCTS=0x0002FB14;NOM_SAT_O2_CONSUMP_NONCTS=0xFB14;=;=
iDO2I -;NLS_NOM_SAT_O2_DELIVER_INDEX_NONCTS=0x0002FB13;NOM_SAT_O2_DELIVER_INDEX_NONCTS=0xFB13;=;=
iDO2I -;NLS_NOM_SAT_O2_DELIVER_NONCTS=0x0002FB12;NOM_SAT_O2_DELIVER_NONCTS=0xFB12;=;=
AccSEV -;NLS_NOM_SEVOFL_COMSUMP_TOT=0x0002FA50;NOM_SEVOFL_COMSUMP_TOT=0xFA50;=;=
iAvgBT -;NLS_NOM_TEMP_ART_NONCTS=0x0002FB11;NOM_TEMP_ART_NONCTS=0xFB11;=;=
sInTiB -;NLS_NOM_SETT_TIME_PD_INSP_BACKUP=0x0402FBA1;NOM_SETT_TIME_PD_INSP_BACKUP=0xFBA1;=;=
InTtvTi -;NLS_NOM_TIME_PD_NEXT_INTERVENTION_DIALYSIS=0x0002FA83;NOM_TIME_PD_NEXT_INTERVENTION_DIALYSIS=0xFA83;=;=
RunTi -;NLS_NOM_TIME_PD_TREATMENT_DIALYSIS=0x0002FA8A;NOM_TIME_PD_TREATMENT_DIALYSIS=0xFA8A;=;=
sfgFmn -;NLS_NOM_SETT_VENT_AWAY_FLOW_MIN=0x0402FB39;NOM_SETT_VENT_AWAY_FLOW_MIN=0xFB39;=;=
sEndFl -;NLS_NOM_SETT_VENT_FLOW_INSP_MAX_BREATH_END=0x0402FA70;NOM_SETT_VENT_FLOW_INSP_MAX_BREATH_END=0xFA70;=;=
sPi-eB -;NLS_NOM_SETT_VENT_PRESS_AWAY_INSP_EXP_DIFF_BACKUP=0x0402FBA2;NOM_SETT_VENT_PRESS_AWAY_INSP_EXP_DIFF_BACKUP=0xFBA2;=;=
RRCO2 -;NLS_NOM_VENT_RESP_RATE_CO2=0x0002FB27;NOM_VENT_RESP_RATE_CO2=0xFB27;=;=
RRawf -;NLS_NOM_VENT_RESP_RATE_FLOW=0x0002FB28;NOM_VENT_RESP_RATE_FLOW=0xFB28;=;=
StrssI -;NLS_NOM_VENT_STRESS_INDEX=0x0002FAED;NOM_VENT_STRESS_INDEX=0xFAED;=;=
BVolPr -;NLS_NOM_VOL_TOTAL_BLD_DIALYSIS=0x0002FA8B;NOM_VOL_TOTAL_BLD_DIALYSIS=0xFA8B;=;=
sNebTi -;NLS_NOM_SETT_VENT_TIME_PD_NEBULIZER=0x0402FB99;NOM_SETT_VENT_TIME_PD_NEBULIZER=0xFB99;=;=
sPSVbd -;NLS_NOM_SETT_VENT_TIME_PD_PSV_BACKUP_DELAY=0x0402FA74;NOM_SETT_VENT_TIME_PD_PSV_BACKUP_DELAY=0xFA74;=;=
Lksys -;NLS_NOM_VENT_VOL_LEAK_SYSTEM=0x0002FB31;NOM_VENT_VOL_LEAK_SYSTEM=0xFB31;=;=
iITBVI -;NLS_NOM_VOL_BLD_INTRA_THOR_INDEX_NONCTS=0x0002FB0A;NOM_VOL_BLD_INTRA_THOR_INDEX_NONCTS=0xFB0A;=;=
iITVB -;NLS_NOM_VOL_BLD_INTRA_THOR_NONCTS=0x0002FB09;NOM_VOL_BLD_INTRA_THOR_NONCTS=0xFB09;=;=
